a e i Om w M year jd number v
3.118263423000000145e+00 6.177355410000000546e-01 7.085826788500000362e+01 2.828910399979999966e+02 1.714315575450000040e+02 5.682116899999999776e-02 2.003165800818999969e+03 2.452700817449972965e+06 7.266000000000000000e+03 3.344004110000000085e-01
3.109707771000000065e+00 6.166836239999999858e-01 7.076169928800000264e+01 2.829057054450000237e+02 1.714211204480000106e+02 1.066006800000000032e-01 2.003166555551000101e+03 2.452701093110030051e+06 7.267000000000000000e+03 5.941232840000000293e-01
3.142037215999999855e+00 6.206284119999999627e-01 7.077867036799999312e+01 2.829034038269999769e+02 1.715072003070000051e+02 3.599857733279999934e+02 1.997595417637000082e+03 2.450666278448720928e+06 7.268000000000000000e+03 3.081209500000000115e-02
3.114747661000000001e+00 6.173040760000000349e-01 7.083808313999999484e+01 2.828979494330000080e+02 1.713974081599999977e+02 1.060884106999999910e+00 2.003181131752000056e+03 2.452706416953715030e+06 7.269000000000000000e+03 5.688374937999999936e+00
3.121685809000000145e+00 6.181581630000000382e-01 7.084296264300000701e+01 2.828947443150000254e+02 1.713661731839999902e+02 3.791689089999999984e-01 2.003170741072000055e+03 2.452702621839012019e+06 7.270000000000000000e+03 2.008289763000000061e+00
3.138352640999999998e+00 6.201889889999999683e-01 7.081812840300000289e+01 2.828973788960000206e+02 1.712485404459999927e+02 1.795253179999999893e-01 2.003167704308000111e+03 2.452701512684686109e+06 7.271000000000000000e+03 8.238840720000000228e-01
3.141367385000000123e+00 6.205779839999999714e-01 7.080100393399999348e+01 2.828999383180000109e+02 1.712748248100000126e+02 9.933314060000000278e-01 2.003180295066000099e+03 2.452706111360732000e+06 7.272000000000000000e+03 5.279258934999999653e+00
3.120002490000000073e+00 6.179575649999999865e-01 7.082356850300000417e+01 2.828968661249999741e+02 1.712726960290000022e+02 2.914903910000000153e-01 2.003169394102000069e+03 2.452702129868550226e+06 7.273000000000000000e+03 1.441663225000000104e+00
3.118334861000000124e+00 6.177433890000000316e-01 7.085842385600000171e+01 2.828917952589999913e+02 1.714309021660000099e+02 1.885067519999999996e-01 2.003167815210000072e+03 2.452701553190567065e+06 7.274000000000000000e+03 1.042660751000000108e+00
3.119200965000000103e+00 6.178443919999999645e-01 7.085600323799999956e+01 2.828961414639999816e+02 1.714283096160000071e+02 9.014340210000000297e-01 2.003178726422999944e+03 2.452705538426247891e+06 7.275000000000000000e+03 4.875971583000000109e+00
3.105914262999999842e+00 6.162226859999999640e-01 7.080127710300000388e+01 2.828998298239999940e+02 1.712976709609999943e+02 2.861416969999999727e-01 2.003169282582000051e+03 2.452702089136743918e+06 7.276000000000000000e+03 1.427551631000000043e+00
3.120652608999999966e+00 6.180280820000000341e-01 7.085341665900000407e+01 2.828919135090000054e+02 1.714291936060000126e+02 8.067568099999999909e-02 2.003166167120999944e+03 2.452700951239078771e+06 7.277000000000000000e+03 4.612334750000000039e-01
3.112573194999999959e+00 6.170346220000000326e-01 7.083151479299999664e+01 2.828976467059999891e+02 1.714085700589999988e+02 8.501026729999999754e-01 2.003177899452000020e+03 2.452705236381405964e+06 7.278000000000000000e+03 4.565458657999999836e+00
3.129136979000000096e+00 6.190371430000000119e-01 7.076617711199999405e+01 2.829019226689999869e+02 1.715112856460000046e+02 1.001973058999999999e+00 2.003180338308000046e+03 2.452706127154415939e+06 7.279000000000000000e+03 5.527756809999999632e+00
3.132395364999999821e+00 6.194525610000000126e-01 7.083719214799999975e+01 2.828957763999999884e+02 1.714758148600000141e+02 4.433674539999999942e-01 2.003171759671000018e+03 2.452702993874505162e+06 7.280000000000000000e+03 2.477336112999999784e+00
3.144969978999999860e+00 6.209753529999999522e-01 7.077370399599999473e+01 2.829029078830000117e+02 1.714599115380000001e+02 4.726521180000000100e-01 2.003172254540000040e+03 2.452703174621248152e+06 7.281000000000000000e+03 2.639066849999999853e+00
3.145039392999999794e+00 6.209993000000000318e-01 7.077450894899999412e+01 2.829018465849999870e+02 1.713614722579999921e+02 8.666499730000000179e-01 2.003178359252000064e+03 2.452705404319874011e+06 7.282000000000000000e+03 4.687036445000000384e+00
3.128384109999999829e+00 6.189699349999999711e-01 7.076784726200000364e+01 2.829048029630000087e+02 1.715163998330000084e+02 8.388984200000000613e-02 2.003166221119000056e+03 2.452700970961505082e+06 7.283000000000000000e+03 5.718035639999999864e-01
3.135123345999999867e+00 6.197820579999999691e-01 7.084021055499999875e+01 2.828964968569999883e+02 1.714587905360000093e+02 7.073873080000000479e-01 2.003175839897000060e+03 2.452704484145015012e+06 7.284000000000000000e+03 3.895490113000000143e+00
3.107884481999999782e+00 6.164632949999999667e-01 7.081441366599999299e+01 2.828980325100000073e+02 1.713305941319999874e+02 2.473649589999999954e-01 2.003168696542999896e+03 2.452701875090898015e+06 7.285000000000000000e+03 1.253926711000000083e+00
3.142062172999999792e+00 6.206240819999999658e-01 7.084009423800000604e+01 2.828974544719999926e+02 1.714367519770000001e+02 9.429760160000000280e-01 2.003179521081000075e+03 2.452705828668882139e+06 7.286000000000000000e+03 5.167980816000000033e+00
3.121765652000000113e+00 6.181340600000000407e-01 7.080556322399999658e+01 2.828996313979999968e+02 1.715376497540000003e+02 9.064699969999999718e-01 2.003178820602000087e+03 2.452705572824141011e+06 7.287000000000000000e+03 5.019470842999999682e+00
3.117381454000000218e+00 6.176515139999999571e-01 7.083062326700000710e+01 2.828986404460000017e+02 1.713109181179999894e+02 1.170695618000000104e+00 2.003182831292999936e+03 2.452707037697770167e+06 7.288000000000000000e+03 6.198740978000000013e+00
3.114361544999999953e+00 6.172485909999999576e-01 7.083027411400000517e+01 2.828974447410000153e+02 1.714444227090000084e+02 7.449410950000000531e-01 2.003176305073000094e+03 2.452704654046955984e+06 7.289000000000000000e+03 4.041796685999999639e+00
3.133188301000000120e+00 6.195772179999999851e-01 7.077363765399999807e+01 2.829019762409999998e+02 1.713008361969999953e+02 8.579989709999999992e-01 2.003178150147999986e+03 2.452705327946376055e+06 7.290000000000000000e+03 4.551165446999999808e+00
3.138607029000000104e+00 6.202215060000000335e-01 7.074163152299999524e+01 2.829027230660000214e+02 1.713738072120000027e+02 1.123868432999999944e+00 2.003182291114999998e+03 2.452706840402285103e+06 7.291000000000000000e+03 6.078188621999999874e+00
3.115816527999999863e+00 6.174369509999999561e-01 7.084012276199999292e+01 2.828966227980000099e+02 1.713913175899999999e+02 7.565760059999999676e-01 2.003176490804999958e+03 2.452704721884083934e+06 7.292000000000000000e+03 4.054020246000000327e+00
3.144058085999999808e+00 6.208559129999999815e-01 7.082736191899999767e+01 2.828975586519999865e+02 1.715026525609999908e+02 6.753334260000000144e-01 2.003175390160999996e+03 2.452704319882581942e+06 7.293000000000000000e+03 3.782759412999999959e+00
3.138394506000000028e+00 6.201940479999999978e-01 7.074321178099999941e+01 2.829035620789999825e+02 1.713756334310000113e+02 9.635666910000000307e-01 2.003179813557999978e+03 2.452705935493830126e+06 7.294000000000000000e+03 5.211122495999999771e+00
3.140982013999999989e+00 6.204831870000000471e-01 7.076868822999999509e+01 2.829017551239999761e+02 1.714756826509999996e+02 1.010268343999999985e+00 2.003180554146000077e+03 2.452706205987886991e+06 7.295000000000000000e+03 5.570435606000000206e+00
3.138822231999999879e+00 6.202410670000000348e-01 7.074243008000000543e+01 2.829080565890000116e+02 1.713700929889999998e+02 2.024859830000000083e-01 2.003168059621000111e+03 2.452701642459915951e+06 7.296000000000000000e+03 1.074037915999999981e+00
3.142479953000000048e+00 6.206827390000000388e-01 7.076169584000000157e+01 2.829053820139999971e+02 1.713778424850000022e+02 1.951910749999999917e-01 2.003167952202999913e+03 2.452701603226426989e+06 7.297000000000000000e+03 1.043232804999999930e+00
3.157244910999999821e+00 6.224535310000000043e-01 7.081035704900000383e+01 2.828993279829999778e+02 1.714183800030000100e+02 9.252411130000000039e-01 2.003179350574999944e+03 2.452705766392895952e+06 7.298000000000000000e+03 5.093315950000000036e+00
3.136355326999999971e+00 6.199492659999999988e-01 7.077709835899999291e+01 2.829028949519999969e+02 1.712989350370000068e+02 3.486057889999999992e-01 2.003170310494999967e+03 2.452702464574079029e+06 7.299000000000000000e+03 1.793375076000000012e+00
3.102161129999999822e+00 6.157499690000000081e-01 7.079087116499999865e+01 2.829012910120000015e+02 1.714388310369999999e+02 1.787793169999999932e-01 2.003167645163000088e+03 2.452701491082319058e+06 7.300000000000000000e+03 9.932992299999999775e-01
3.130234504999999778e+00 6.191742730000000527e-01 7.082280979600000137e+01 2.828982746199999951e+02 1.715203344049999998e+02 8.120810560000000233e-01 2.003177425041000106e+03 2.452705063106629997e+06 7.301000000000000000e+03 4.513474492000000282e+00
3.119199979999999872e+00 6.178589949999999664e-01 7.075913686600000574e+01 2.829032872299999894e+02 1.713530606909999960e+02 7.996474279999999935e-01 2.003177168765000033e+03 2.452704969503689092e+06 7.302000000000000000e+03 4.256649615999999803e+00
3.152841620999999872e+00 6.219263790000000292e-01 7.079089307799999631e+01 2.829006438050000156e+02 1.714161519079999891e+02 8.704349749999999997e-01 2.003178468112000019e+03 2.452705444080028217e+06 7.303000000000000000e+03 4.780710378000000205e+00
3.119794391000000111e+00 6.179247239999999808e-01 7.084091469300000199e+01 2.828940070489999812e+02 1.713656096349999984e+02 1.408978999999999926e-01 2.003167088462000038e+03 2.452701287751799915e+06 7.304000000000000000e+03 7.224813979999999969e-01
3.105606821999999934e+00 6.161568729999999938e-01 7.078808263499999498e+01 2.829005691770000226e+02 1.714706497749999983e+02 1.113962640000000004e+00 2.003181867453999985e+03 2.452706685663063079e+06 7.305000000000000000e+03 6.017684408000000040e+00
3.146701639000000217e+00 6.211724290000000259e-01 7.083059148399999572e+01 2.828981661720000034e+02 1.714839259540000000e+02 9.672051230000000555e-01 2.003179929101999960e+03 2.452705977695215028e+06 7.306000000000000000e+03 5.359268354000000123e+00
3.139507507999999891e+00 6.203227180000000507e-01 7.084296614400000180e+01 2.828932249210000123e+02 1.713852262350000046e+02 2.663880399999999857e-02 2.003165343313999983e+03 2.452700650349827949e+06 7.307000000000000000e+03 1.279421900000000112e-01
3.123624072999999779e+00 6.184177330000000250e-01 7.077223859400000094e+01 2.829016783650000093e+02 1.712903105020000112e+02 1.009472155999999954e+00 2.003180412614000033e+03 2.452706154294336215e+06 7.308000000000000000e+03 5.332857261000000015e+00
3.134698390000000057e+00 6.197518010000000466e-01 7.075565675699999701e+01 2.829028926330000218e+02 1.713493280190000121e+02 9.452631950000000005e-01 2.003179505086000063e+03 2.452705822826567106e+06 7.309000000000000000e+03 5.075739481000000275e+00
3.128320903000000097e+00 6.189453959999999810e-01 7.083297183999999902e+01 2.828978071930000056e+02 1.714892537130000107e+02 9.098447589999999474e-01 2.003178916243000003e+03 2.452705607756305952e+06 7.310000000000000000e+03 5.005472052000000005e+00
3.141931795000000083e+00 6.205889780000000133e-01 7.081520174599999962e+01 2.828988302180000005e+02 1.715413529779999919e+02 7.903828170000000153e-01 2.003177159449000101e+03 2.452704966101057827e+06 7.311000000000000000e+03 4.443225385999999943e+00
3.124964127999999786e+00 6.185551249999999834e-01 7.075981570800000497e+01 2.829062953279999988e+02 1.714729960010000127e+02 2.060468500000000105e-02 2.003165247859999909e+03 2.452700615486030001e+06 7.312000000000000000e+03 1.863393690000000047e-01
3.133440456000000207e+00 6.195849839999999498e-01 7.084462487000000408e+01 2.828946282659999838e+02 1.714291403420000108e+02 3.845358970000000154e-01 2.003170856610000101e+03 2.452702664038503077e+06 7.313000000000000000e+03 2.112725528999999991e+00
3.138706839000000137e+00 6.202274530000000397e-01 7.074281349199999624e+01 2.829077566799999772e+02 1.713692266729999858e+02 2.447915019999999942e-01 2.003168712937000009e+03 2.452701881078592967e+06 7.314000000000000000e+03 1.303060179999999901e+00
3.102927089000000027e+00 6.158528650000000271e-01 7.077141777299999603e+01 2.829017811599999845e+02 1.713644126979999953e+02 9.876942229999999823e-01 2.003179928340000060e+03 2.452705977416881826e+06 7.315000000000000000e+03 5.232570417999999890e+00
3.137428213999999826e+00 6.200783180000000172e-01 7.074600140699999429e+01 2.829033675310000149e+02 1.713701551080000058e+02 9.686589559999999599e-01 2.003179885297000055e+03 2.452705961695968173e+06 7.316000000000000000e+03 5.230597324999999742e+00
3.133833259999999843e+00 6.196191399999999572e-01 7.076044086900000707e+01 2.829021813950000137e+02 1.714656867569999861e+02 1.024928446999999965e+00 2.003180726768000113e+03 2.452706269036695827e+06 7.317000000000000000e+03 5.619708918999999803e+00
3.138246579000000036e+00 6.201751100000000294e-01 7.074495165599999780e+01 2.829037457000000018e+02 1.713785565949999921e+02 9.102261969999999591e-01 2.003178988742000001e+03 2.452705634236299898e+06 7.318000000000000000e+03 4.924516665999999709e+00
3.138514581999999997e+00 6.202046850000000333e-01 7.074318958700000337e+01 2.829071488039999736e+02 1.713718588899999986e+02 3.404232070000000054e-01 2.003170189666999931e+03 2.452702420442510862e+06 7.319000000000000000e+03 1.825279021999999918e+00
3.108886907000000033e+00 6.166078980000000431e-01 7.078557375699999454e+01 2.829011055440000177e+02 1.712710201710000035e+02 8.576157250000000509e-01 2.003177990825000052e+03 2.452705269754731096e+06 7.320000000000000000e+03 4.460995177000000034e+00
3.101812095000000102e+00 6.157216319999999632e-01 7.078012654799999837e+01 2.829013817669999753e+02 1.713313273109999955e+02 9.213980529999999947e-01 2.003178914191000104e+03 2.452705607006893028e+06 7.321000000000000000e+03 4.843755514999999789e+00
3.122544642999999898e+00 6.182582009999999517e-01 7.085093230799999731e+01 2.828964087260000042e+02 1.714081536580000034e+02 8.874542640000000482e-01 2.003178534332000027e+03 2.452705468266582116e+06 7.322000000000000000e+03 4.789197482999999700e+00
3.132256476999999872e+00 6.194390619999999847e-01 7.083840536200000315e+01 2.828949754409999855e+02 1.714704802710000138e+02 2.741997099999999854e-01 2.003169154152999909e+03 2.452702042229090817e+06 7.323000000000000000e+03 1.555024208000000074e+00
3.110610615000000134e+00 6.167888129999999913e-01 7.082325595499999338e+01 2.828985878689999822e+02 1.714228327170000057e+02 9.889757620000000360e-01 2.003180003606999890e+03 2.452706004907789174e+06 7.324000000000000000e+03 5.317577411000000254e+00
3.112229359000000084e+00 6.170088369999999767e-01 7.082423214099999598e+01 2.828980624349999857e+02 1.713234706300000028e+02 8.129442249999999648e-01 2.003177330567999888e+03 2.452705028601117898e+06 7.325000000000000000e+03 4.281103450999999893e+00
3.138341463000000164e+00 6.201826910000000082e-01 7.074484301100000039e+01 2.829077188709999859e+02 1.713742847249999954e+02 2.017728179999999927e-01 2.003168047888000046e+03 2.452701638174566906e+06 7.326000000000000000e+03 1.073967107000000087e+00
3.129142367000000036e+00 6.190705079999999638e-01 7.082423444600000551e+01 2.828964725619999854e+02 1.712531559820000098e+02 1.700162649999999998e-01 2.003167545897000082e+03 2.452701454826320987e+06 7.327000000000000000e+03 7.721117809999999970e-01
3.132166198999999818e+00 6.194261159999999711e-01 7.082574529599999380e+01 2.828965449859999808e+02 1.715141440970000133e+02 2.330250060000000067e-01 2.003168519935999939e+03 2.452701810586380772e+06 7.328000000000000000e+03 1.375992207999999994e+00
3.140816980999999952e+00 6.204821289999999934e-01 7.075667299699999546e+01 2.829030435130000001e+02 1.713968195139999864e+02 8.838291579999999481e-01 2.003178597852999928e+03 2.452705491466910113e+06 7.329000000000000000e+03 4.805679527999999756e+00
