X Y Z VelX VelY VelZ M year r
2.304830057882916172e+00 -4.598691693371287137e+00 -2.559010915139970505e-02 6.648812639554753379e-03 3.737382684200748605e-03 -1.298246137292973727e-04 2.864463782952494739e+02 2.694288381512805699e+03 5.144012222000355017e+00
2.382753491914622046e+00 -4.554001220799747784e+00 -2.711456808764612508e-02 6.588749682823902103e-03 3.854656949072504755e-03 -1.291492946016102573e-04 2.874237123872447910e+02 2.694321331512805500e+03 5.139764247714041723e+00
2.459830637365779449e+00 -4.508012224825689529e+00 -2.862834620426947529e-02 6.526649525358870808e-03 3.970865070470475447e-03 -1.284344573035894703e-04 2.883994365684271202e+02 2.694354281512805301e+03 5.135538975210645063e+00
2.536040864735833456e+00 -4.460741457963616874e+00 -3.013102370627642954e-02 6.462531083469203429e-03 4.085971650275141767e-03 -1.276803195816008177e-04 2.893735610076886360e+02 2.694387231512805101e+03 5.131337593746394532e+00
2.611363896822979758e+00 -4.412205959002998057e+00 -3.162218608249107998e-02 6.396413888253438783e-03 4.199941625907218853e-03 -1.268871111533000312e-04 2.903460963007119631e+02 2.694420181512804902e+03 5.127161279786770720e+00
2.685779811069900269e+00 -4.362423045124192100e+00 -3.310142417298262557e-02 6.328318079649718556e-03 4.312740281008101140e-03 -1.260550736376581170e-04 2.913170534637466744e+02 2.694453131512804703e+03 5.123011196792719879e+00
2.759269041726464256e+00 -4.311410304070796506e+00 -3.456833423307223430e-02 6.258264400301001042e-03 4.424333256014727558e-03 -1.251844604813626756e-04 2.922864439273475909e+02 2.694486081512804503e+03 5.118888495016233442e+00
2.831812381834070358e+00 -4.259185586382391087e+00 -3.602251799398816651e-02 6.186274189236660483e-03 4.534686558625876905e-03 -1.242755368816148747e-04 2.932542795300807938e+02 2.694519031512804304e+03 5.114794311305088215e+00
2.903390985036126803e+00 -4.205766997691489983e+00 -3.746358272023703195e-02 6.112369375372355036e-03 4.643766574156566601e-03 -1.233285797053482007e-04 2.942205725122004765e+02 2.694551981512804105e+03 5.110729768916585591e+00
2.973986367219346505e+00 -4.151172891088365624e+00 -3.889114126376080199e-02 6.036572470830310101e-03 4.751540075777404594e-03 -1.223438774048916250e-04 2.951853355093020355e+02 2.694584931512803905e+03 5.106695977340169890e+00
3.043580407990502668e+00 -4.095421859557108135e+00 -4.030481211495119676e-02 5.958906564081936467e-03 4.857974234635733732e-03 -1.213217299301053446e-04 2.961485815459535615e+02 2.694617881512803706e+03 5.102694032128661128e+00
3.112155351993584063e+00 -4.038532728486035950e+00 -4.170421945059837182e-02 5.879395312914788632e-03 4.963036629855730603e-03 -1.202624486370117179e-04 2.971103240293132330e+02 2.694650831512803506e+03 5.098725014738012540e+00
3.179693810071828608e+00 -3.980524548255625739e+00 -4.308899317884248154e-02 5.798062937226196485e-03 5.066695258414061383e-03 -1.191663561929539607e-04 2.980705767427326123e+02 2.694683781512803307e+03 5.094789992375340582e+00
3.246178760279628595e+00 -3.921416586906633750e+00 -4.445876898120754150e-02 5.714934211645694533e-03 5.168918544888293116e-03 -1.180337864783088426e-04 2.990293538393519270e+02 2.694716731512803108e+03 5.090890017855068450e+00
3.311593548749060201e+00 -3.861228322891038456e+00 -4.581318835179341159e-02 5.630034457988386705e-03 5.269675351075097519e-03 -1.168650844847828849e-04 2.999866698356902361e+02 2.694749681512802908e+03 5.087026129462996593e+00
3.375921890415884530e+00 -3.799979437908207913e+00 -4.715189863370307377e-02 5.543389537541660618e-03 5.368934985475278324e-03 -1.156606062103246148e-04 3.009425396052336623e+02 2.694782631512802709e+03 5.083199350828087937e+00
3.439147869609751496e+00 -3.737689809828593557e+00 -4.847455305278123433e-02 5.455025843187644337e-03 5.466667212642633243e-03 -1.144207185506845756e-04 3.018969783720263536e+02 2.694815581512802510e+03 5.079410690801784867e+00
3.501255940513543496e+00 -3.674379505706844906e+00 -4.978081074874599055e-02 5.364970291363643437e-03 5.562842262394005095e-03 -1.131457991876550477e-04 3.028500017042646277e+02 2.694848531512802310e+03 5.075661143344644799e+00
3.562230927496634614e+00 -3.610068774886274312e+00 -5.107033680379082646e-02 5.273250313863115345e-03 5.657430838877595611e-03 -1.118362364740242861e-04 3.038016255079006669e+02 2.694881481512802111e+03 5.071951687420107824e+00
3.622058025326785557e+00 -3.544778042196361056e+00 -5.234280226873509745e-02 5.179893849479724061e-03 5.750404129496690907e-03 -1.104924293152809015e-04 3.047518660202558181e+02 2.694914431512801912e+03 5.068283286895177930e+00
3.680722799265577549e+00 -3.478527901244698128e+00 -5.359788418680523636e-02 5.084929335496896942e-03 5.841733813686309298e-03 -1.091147870481034199e-04 3.057007398036485029e+02 2.694947381512801712e+03 5.064656890447820636e+00
3.738211185052084051e+00 -3.411339107804741477e+00 -5.483526561512479941e-02 4.988385699025523791e-03 5.931392071539927369e-03 -1.077037293156717063e-04 3.066482637390375885e+02 2.694980331512801513e+03 5.061073431480879847e+00
3.794509488779450379e+00 -3.343232573300503496e+00 -5.605463564399273957e-02 4.890292348192505287e-03 6.019351592283672669e-03 -1.062596859398402609e-04 3.075944550196844034e+02 2.695013281512801314e+03 5.057533828042277690e+00
3.849604386669145395e+00 -3.274229358389156630e+00 -5.725568941403033629e-02 4.790679163182764988e-03 6.105585582595432145e-03 -1.047830967902101541e-04 3.085393311448371492e+02 2.695046231512801114e+03 5.054038982751327680e+00
3.903482924747517568e+00 -3.204350666642326484e+00 -5.843812813127628736e-02 4.689576487137442351e-03 6.190067774766380010e-03 -1.032744116501406250e-04 3.094829099134367993e+02 2.695079181512800915e+03 5.050589782730927624e+00
3.956132518429241518e+00 -3.133617838326707705e+00 -5.960165908030937154e-02 4.587015116911044924e-03 6.272772434702405392e-03 -1.017340900797399712e-04 3.104252094178499419e+02 2.695112131512800715e+03 5.047187099545427102e+00
4.007540952012183411e+00 -3.062052344284600824e+00 -6.074599563547584957e-02 4.483026293690484457e-03 6.353674369762900981e-03 -1.001626012758800725e-04 3.113662480376281678e+02 2.695145081512800516e+03 5.043831789143971456e+00
4.057696378088233580e+00 -2.989675779914544584e+00 -6.187085727030247617e-02 4.377641693478690962e-03 6.432748936434726922e-03 -9.856042392927419034e-05 3.123060444332976431e+02 2.695178031512800317e+03 5.040524691809115332e+00
4.106587316874573901e+00 -2.916509859252313319e+00 -6.297596956517217959e-02 4.270893417445751142e-03 6.509972047838875377e-03 -9.692804607866241514e-05 3.132446175401786377e+02 2.695210981512800117e+03 5.037266632110487308e+00
4.154202655469623195e+00 -2.842576409152361538e+00 -6.406106421333791767e-02 4.162813982150645985e-03 6.585320181067535507e-03 -9.526596496215131182e-05 3.141819865622386487e+02 2.695243931512799918e+03 5.034058418863308404e+00
4.200531647038151739e+00 -2.767897363569512770e+00 -6.512587902535445228e-02 4.053436309636368300e-03 6.658770384349395680e-03 -9.357468686575011766e-05 3.151181709659791181e+02 2.695276881512799719e+03 5.030900845091554885e+00
4.245563909929728652e+00 -2.692494757940700811e+00 -6.617015793200189955e-02 3.942793717401520126e-03 6.730300284041021430e-03 -9.185472696915072174e-05 3.160531904743577911e+02 2.695309831512799519e+03 5.027794687995593037e+00
4.289289426734659294e+00 -2.616390723666409457e+00 -6.719365098577678719e-02 3.830919908251491281e-03 6.799888091442048837e-03 -9.010660918879872454e-05 3.169870650607480229e+02 2.695342781512799320e+03 5.024740708924011479e+00
4.331698543281535585e+00 -2.539607482691351947e+00 -6.819611436102339386e-02 3.717848960032340676e-03 6.867512609432210521e-03 -8.833086601830518014e-05 3.179198149429351474e+02 2.695375731512799121e+03 5.021739653349547972e+00
4.372781967580521290e+00 -2.462167342183548602e+00 -6.917731035278260054e-02 3.603615315250220143e-03 6.933153238928241834e-03 -8.652803836624156219e-05 3.188514605771534889e+02 2.695408681512798921e+03 5.018792250848826519e+00
4.412530768716155904e+00 -2.384092689311366087e+00 -7.013700737442557509e-02 3.488253770579919505e-03 6.996789985158532663e-03 -8.469867539137480655e-05 3.197820226521609470e+02 2.695441631512798722e+03 5.015899215085779517e+00
4.450936375693648195e+00 -2.305405986117436967e+00 -7.107497995414616132e-02 3.371799466265491037e-03 7.058403463753713802e-03 -8.284333433538869904e-05 3.207115220833559306e+02 2.695474581512798522e+03 5.013061243798492939e+00
4.487990576242449237e+00 -2.226129764488539831e+00 -7.199100873038248583e-02 3.254287875416158639e-03 7.117974906651329536e-03 -8.096258035314217265e-05 3.216399800069347066e+02 2.695507531512798323e+03 5.010279018789359995e+00
4.523685515580774030e+00 -2.146286621220339086e+00 -7.288488044623553375e-02 3.135754793200831118e-03 7.175486167812807937e-03 -7.905698634051711157e-05 3.225674177740908704e+02 2.695540481512798124e+03 5.007553205918271466e+00
4.558013695144632393e+00 -2.065899213175884874e+00 -7.375638794295204248e-02 3.016236325944621384e-03 7.230919728750867526e-03 -7.712713275990987227e-05 3.234938569452572779e+02 2.695573431512797924e+03 5.004884455098755680e+00
4.590967971285004445e+00 -1.984990252536443123e+00 -7.460533015253965894e-02 2.895768880130468025e-03 7.284258703865845001e-03 -7.517360746341619152e-05 3.244193192843904399e+02 2.695606381512797725e+03 5.002273400296770589e+00
4.622541553936495795e+00 -1.903582502143330357e+00 -7.543151208957903087e-02 2.774389151309333054e-03 7.335486845589224945e-03 -7.319700551376525006e-05 3.253438267532981740e+02 2.695639331512797526e+03 4.999720659532091105e+00
4.652728005260797772e+00 -1.821698770929347511e+00 -7.623474484229489367e-02 2.652134112922464350e-03 7.384588549332776405e-03 -7.119792900305882313e-05 3.262674015060102306e+02 2.695672281512797326e+03 4.997226834882000368e+00
4.681521238268292251e+00 -1.739361909438100762e+00 -7.701484556295147554e-02 2.529041005038874367e-03 7.431548858241873029e-03 -6.917698686936779009e-05 3.271900658831924034e+02 2.695705231512797127e+03 4.994792512487213010e+00
4.708915515420827980e+00 -1.656594805429627337e+00 -7.777163745763117364e-02 2.405147323011644616e-03 7.476353467751514423e-03 -6.713479471124320823e-05 3.281118424066044099e+02 2.695738181512796928e+03 4.992418262559765729e+00
4.734905447218802799e+00 -1.573420379570613203e+00 -7.850494977545685593e-02 2.280490806056476374e-03 7.518988729943615855e-03 -6.507197460019914243e-05 3.290327537735991541e+02 2.695771131512796728e+03 4.990104639392812125e+00
4.759485990775408126e+00 -1.489861581207406305e+00 -7.921461779731488184e-02 2.155109425756064189e-03 7.559441657704282606e-03 -6.298915489122528270e-05 3.299528228516675767e+02 2.695804081512796529e+03 4.987852181372057103e+00
4.782652448381033317e+00 -1.405941384219734802e+00 -7.990048282413794722e-02 2.029041374493415102e-03 7.597699928679848592e-03 -6.088697003138122856e-05 3.308720726730244905e+02 2.695837031512796329e+03 4.985661410988750042e+00
4.804400466060396724e+00 -1.321682782953480739e+00 -8.056239216479958720e-02 1.902325053818182399e-03 7.633751889030368672e-03 -5.876606036653946437e-05 3.317905264292375591e+02 2.695869981512796130e+03 4.983532834854039528e+00
4.824726032125187913e+00 -1.237108788230281142e+00 -8.120019912367569537e-02 1.774999062749183648e-03 7.667586556979463959e-03 -5.662707194632977194e-05 3.327082074658979991e+02 2.695902931512795931e+03 4.981466943714550233e+00
4.843625475724715912e+00 -1.152242423431887097e+00 -8.181376298792500390e-02 1.647102186016747476e-03 7.699193626159515740e-03 -5.447065632734603982e-05 3.336251392773331190e+02 2.695935881512795731e+03 4.979464212469039808e+00
4.861095465397035298e+00 -1.067106720657150509e+00 -8.240294901453860954e-02 1.518673382248463032e-03 7.728563468751071738e-03 -5.229747037467503252e-05 3.345413455013593307e+02 2.695968831512795532e+03 4.977525100185991036e+00
4.877133007622839855e+00 -9.817247169495160186e-01 -8.296762841720611847e-02 1.389751772102089779e-03 7.755687138415564424e-03 -5.010817606181028805e-05 3.354568499140764288e+02 2.696001781512795333e+03 4.975650050121993573e+00
4.891735445384425951e+00 -8.961194505926117770e-01 -8.350767835304734321e-02 1.260376626348985382e-03 7.780556373020456641e-03 -4.790344026900789494e-05 3.363716764247004107e+02 2.696034731512795133e+03 4.973839489740766950e+00
4.904900456731855485e+00 -8.103139574716978766e-01 -8.402298190925404364e-02 1.130587353911801946e-03 7.803163597155982761e-03 -4.568393458014764915e-05 3.372858490704358019e+02 2.696067681512794934e+03 4.972093830732755571e+00
4.916626053358292836e+00 -7.243312674987018029e-01 -8.451342808968469178e-02 1.000423489860234475e-03 7.823501924442661376e-03 -4.345033507816340292e-05 3.381993920113859531e+02 2.696100631512794735e+03 4.970413469035075416e+00
4.926910579186545291e+00 -6.381944010982898430e-01 -8.497891180145586421e-02 8.699246833682145559e-04 7.841565159628985371e-03 -4.120332213910112538e-05 3.391123295255002290e+02 2.696133581512794535e+03 4.968798784851775174e+00
4.935752708968549562e+00 -5.519263657526126687e-01 -8.541933384156943920e-02 7.391306856363546096e-04 7.857347800478533054e-03 -3.894358022486906298e-05 3.400246860035576901e+02 2.696166531512794336e+03 4.967250142674233260e+00
4.943151446899569201e+00 -4.655501526022858272e-01 -8.583460088361470619e-02 6.080813377833798336e-04 7.870845039446006802e-03 -3.667179767474470624e-05 3.409364859441853355e+02 2.696199481512794137e+03 4.965767891301622328e+00
4.949106125248741606e+00 -3.790887331010546202e-01 -8.622462546458212196e-02 4.768165587101643658e-04 7.882052765141676215e-03 -3.438866649570029469e-05 3.418477539489114179e+02 2.696232431512793937e+03 4.964352363861300077e+00
4.953616403007444546e+00 -2.925650557215730418e-01 -8.658932597182414370e-02 3.453763329400176725e-04 7.890967563583713151e-03 -3.209488215161038053e-05 3.427585147172505913e+02 2.696265381512793738e+03 4.963003877829033961e+00
4.956682264556948603e+00 -2.060020427097450924e-01 -8.692862663019693126e-02 2.138006984389717439e-04 7.897586719238156722e-03 -2.979114335140610351e-05 3.436687930418220276e+02 2.696298331512793538e+03 4.961722735048968325e+00
4.958304018356632703e+00 -1.194225868851342548e-01 -8.724245748941342193e-02 8.212973441991103425e-05 7.901908215846072808e-03 -2.747815183624303828e-05 3.445786138034968644e+02 2.696331281512793339e+03 4.960509221753211406e+00
4.958482295653974248e+00 -3.284954848465634208e-02 -8.753075441163915560e-02 -4.959645086598405767e-05 7.903930737037732912e-03 -2.515661216574344486e-05 3.454880019665760642e+02 2.696364231512793140e+03 4.959363608580985350e+00
4.957218049217475553e+00 5.369424795299727882e-02 -8.779345905935891092e-02 -1.813377323466441047e-04 7.903653666733586811e-03 -2.282723150337968187e-05 3.463969825739961266e+02 2.696397181512792940e+03 4.958286150597236208e+00
4.954512552093433442e+00 1.401860166647795891e-01 -8.803051888353936871e-02 -3.130539803515094304e-04 7.901077089331933617e-03 -2.049071940106698224e-05 3.473055807425608350e+02 2.696430131512792741e+03 4.957277087310596464e+00
4.950367396387559182e+00 2.266030137053816063e-01 -8.824188711211454483e-02 -4.447050728354606363e-04 7.896201789683216649e-03 -1.814778758302627970e-05 3.482138216581988104e+02 2.696463081512792542e+03 4.956336642690688521e+00
4.944784492072159310e+00 3.129225399565824239e-01 -8.842752273881507308e-02 -5.762509076004063363e-04 7.889029252850928223e-03 -1.579914972898556353e-05 3.491217305712448251e+02 2.696496031512792342e+03 4.955465025184611072e+00
4.937766065819651828e+00 3.991219441065415596e-01 -8.858739051236429185e-02 -7.076514145107935328e-04 7.879561663659270104e-03 -1.344552125678646192e-05 3.500293327917445367e+02 2.696528981512792143e+03 4.954662427732615448e+00
4.929314659862988002e+00 4.851786256016856202e-01 -8.872146092605895373e-02 -8.388665676992558377e-04 7.867801906027630313e-03 -1.108761910446270212e-05 3.509366536847777525e+02 2.696561931512791944e+03 4.953929027782872474e+00
4.919433130883441585e+00 5.710700375741198931e-01 -8.882971020775373705e-02 -9.698563977590496073e-04 7.853753562092094867e-03 -8.726161511850896499e-06 3.518437186658046016e+02 2.696594881512791744e+03 4.953264987305259659e+00
4.908124648926243339e+00 6.567736897469311774e-01 -8.891212031026463070e-02 -1.100581003919026994e-03 7.837420911114322333e-03 -6.361867801809460691e-06 3.527505531960259759e+02 2.696627831512791545e+03 4.952670452804146528e+00
4.895392696344289973e+00 7.422671513202944160e-01 -8.896867890220555575e-02 -1.231000566197778005e-03 7.818808928178017092e-03 -3.995458161106152992e-06 3.536571827777636372e+02 2.696660781512791345e+03 4.952145555330111470e+00
